a/g,ax,ay,az,gx,gy,gz
-20,-46,16328,44,-37,19
-36,-38,16472,48,-26,2
-2,-32,16466,28,17,15
-100,-94,16470,61,-15,2
-38,-24,16532,54,7,2
18,-36,16424,30,16,19
-96,16,16506,50,-3,-7
54,-108,16354,44,9,-4
-34,-40,16352,41,9,3
-38,-38,16340,57,25,13
-58,-12,16572,45,4,5
28,8,16464,38,10,1
-2,-38,16342,54,-15,6
-52,-38,16398,51,2,22
26,20,16412,62,6,2
-46,-2,16418,36,0,-6
12,-82,16470,53,-9,9
32,-102,16564,49,10,18
10,0,16404,72,-9,4
32,34,16402,72,20,-2
-32,-60,16450,46,13,0
-52,-46,16396,47,-5,1
-26,-18,16466,53,3,-1
-52,-66,16380,32,0,-4
88,22,16302,70,-16,-2
-74,-2,16388,59,10,0
-52,12,16448,32,16,2
-6,2,16472,53,14,2
-68,36,16332,53,-4,-7
-106,24,16322,52,21,-1
16,-86,16394,55,23,19
28,-42,16382,66,2,2
36,-54,16548,19,6,9
-68,-16,16570,47,12,-4
-20,-16,16348,32,4,-3
-74,32,16532,50,25,0
-42,-18,16224,57,13,7
26,48,16434,65,-13,12
-24,-4,16388,54,5,-6
-78,58,16562,48,17,-2
-6,-6,16278,48,19,9
20,6,16402,49,4,-5
-12,-30,16456,30,1,-7
-56,-42,16488,37,8,5
4,-32,16400,53,-7,4
-10,-8,16496,55,14,-1
2,-12,16374,40,6,10
-90,-54,16462,37,3,11
-122,-26,16426,29,14,7
-98,12,16502,37,10,-4
-50,-44,16476,40,10,7
-122,2,16312,37,-5,-1
-50,-78,16328,52,18,3
-2,-82,16404,34,-3,13
-40,-64,16508,50,3,9
8,6,16450,50,1,-6
-34,6,16454,47,-5,-8
14,28,16378,43,14,5
2,-20,16482,62,-7,4
-40,18,16474,56,2,-2
48,10,16396,52,7,18
-30,-38,16352,38,-1,-10
8,-62,16410,56,3,8
-48,-78,16466,46,-1,8
-52,-22,16478,49,12,2
-44,-64,16494,49,11,-6
28,10,16368,56,3,-7
-48,-104,16456,64,8,8
-8,0,16448,43,13,11
-68,-82,16406,50,-10,-2
-62,0,16346,40,-8,-2
12,-50,16504,66,5,3
-12,-54,16490,42,8,-2
-36,-74,16486,55,5,7
-86,-50,16374,63,9,-7
2,34,16340,61,-22,10
-22,-36,16510,48,2,-4
-32,2,16354,36,9,-3
68,-44,16164,85,-63,15
-64,-80,16714,46,25,9
4,-44,16416,58,10,2
-2,-88,16498,37,18,12
-124,-130,16746,15,40,12
-92,6,16398,52,17,16
-22,-50,16460,24,0,-2
-38,-100,16374,40,10,17
0,-44,16404,43,5,7
-54,-42,16280,44,4,-4
-8,-30,16532,-54,165,3
16,-24,16468,23,28,7
18,-30,16392,67,-30,2
4,-10,16332,70,-31,-11
-70,10,16432,43,-1,-4
0,-40,16432,49,12,14
6,-12,16338,38,5,16
-28,10,16454,45,-2,0
-28,48,16386,51,9,12
2,0,16276,45,10,13
-22,-22,16366,31,0,4
-52,-58,16368,49,-3,3
-60,34,16464,44,2,7
4,-88,16426,48,9,-9
68,2,16352,46,25,7
-72,-8,16420,46,9,3
-70,-48,16310,43,9,-3
34,-42,16532,50,-3,-3
-114,-28,16550,31,39,5
-50,-6,16500,45,7,9
58,-36,16446,58,-22,4
-28,22,16436,39,5,9
-26,4,16418,48,-3,9
38,-34,16468,51,-26,14
32,14,16422,64,-16,11
-82,-46,16374,31,-11,-6
-30,46,16318,36,-8,-5
-24,-8,16404,57,-10,-1
-10,-88,16430,45,6,-13
-48,42,16386,31,5,7
0,-62,16464,51,-24,8
42,26,16374,34,-10,13
-40,-44,16358,33,-5,0
4,20,16388,44,-14,-6
-56,56,16416,57,6,-5
-26,-68,16444,57,-9,14
8,-4,16450,52,28,-5
-32,-34,16406,52,10,15
-56,-24,16496,48,33,1
16,-112,16334,55,8,-7
12,-4,16392,45,35,26
20,-12,16472,24,52,5
50,-90,16372,41,28,-10
-46,30,16306,36,26,-3
594,66,15688,37,-53,-6
210,-230,16582,20,19,-26
-24,-22,16256,27,35,18
0,200,16096,365,-439,65
28,-2,16348,126,-117,1
-154,-218,16732,-54,-6,-17
52,-90,16726,62,21,-14
-116,186,16302,-16,71,3
48,-34,16492,-53,124,2
